Dataset	HMM Family	ORF	HMM E-val	Aligned Length	Closest Homolog	%id of Closest Homolog	Closest Homolog Species	Closest Homolog Genus	Closest Homolog Family	Closest Homolog Order	Closest Homolog Class	Closest Homolog Phylum	Closest Homolog Superkingdom
CA_L227_2014_92_31	cyc2_reference_genomes_plus4GSB_3	CA_L227_2014_92__00539_hypothetical_protein_ma12_3_to_413	9.8e-146	411	gi|493411430|ref|WP_006367388.1|	54.8	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2014_92_31	cyc2_reference_genomes_plus4GSB_3	CA_L227_2014_92__01763_hypothetical_protein_ma11_2_to_418	7.3e-150	417	gi|493411430|ref|WP_006367388.1|	52.6	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_2_37	cyc2_reference_genomes_plus4GSB_3	CA_L442_2__01967_hypothetical_protein_ma14_15_to_457	1.3e-55	443	gi|917720179|ref|WP_052234513.1|	54.3	unclassified	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
CA_L442_2_37	cyc2_reference_genomes_plus4GSB_3	CA_L442_2__02700_hypothetical_protein_ma15_18_to_491	1.8e-44	474	gi|496498335|ref|WP_009206871.1|	64.3	Sulfuricella denitrificans	Sulfuricella	Sulfuricellaceae	Sulfuricellales	Betaproteobacteria	Proteobacteria	Bacteria
CA_L442_64_1_contigs_42	cyc2_reference_genomes_plus4GSB_3	CA_L442_64_1_contigs__00659_hypothetical_protein_ma16_1_to_438	1.5e-11	438			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_70_43	cyc2_reference_genomes_plus4GSB_3	CA_L442_70__01747_hypothetical_protein_ma17_1_to_424	6.2e-136	424	gi|502793429|ref|WP_013028405.1|	67.4	Sideroxydans lithotrophicus	Sideroxydans	Gallionellaceae	Gallionellales	Betaproteobacteria	Proteobacteria	Bacteria
CA_L442_71_44	cyc2_reference_genomes_plus4GSB_3	CA_L442_71__00809_hypothetical_protein_ma18_14_to_441	2e-46	428	gi|518704822|ref|WP_019865919.1|	57.1	Methylovulum miyakonense	Methylovulum	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
CA_L442_74_46	cyc2_reference_genomes_plus4GSB_3	CA_L442_74__00002_hypothetical_protein_ma19_1_to_211	2.8e-12	211			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_75_47	cyc2_reference_genomes_plus4GSB_3	CA_L442_75__00831_hypothetical_protein_ma20_26_to_461	4.9e-44	436			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_84_49	cyc2_reference_genomes_plus4GSB_3	CA_L442_84__03042_hypothetical_protein_ma22_22_to_454	9e-47	433			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_84_49	cyc2_reference_genomes_plus4GSB_3	CA_L442_84__00357_hypothetical_protein_ma21_10_to_468	1.1e-57	459			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2013_8m_001_52	cyc2_reference_genomes_plus4GSB_3	L227_2013_8m_001__03753_hypothetical_protein_ma23_25_to_478	2.6e-48	454	gi|493948684|ref|WP_006892594.1|	73.1	Methylobacter tundripaludum	Methylobacter	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L227_2014_6m_013_59	cyc2_reference_genomes_plus4GSB_3	L227_2014_6m_013__00365_hypothetical_protein_ma24_13_to_456	6.4e-48	444	gi|518704822|ref|WP_019865919.1|	58.6	Methylovulum miyakonense	Methylovulum	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L227_S_6D_001_1_contigs_65	cyc2_reference_genomes_plus4GSB_3	L227_S_6D_001_1_contigs__00349_hypothetical_protein_ma25_5_to_423	7.3e-149	419	gi|493411430|ref|WP_006367388.1|	55.4	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_S_6D_001_1_contigs_65	cyc2_reference_genomes_plus4GSB_3	L227_S_6D_001_1_contigs__00340_hypothetical_protein_ma26_8_to_306	8.9e-19	299			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_Fe_6C_001_1_contigs_68	cyc2_reference_genomes_plus4GSB_3	L304_Fe_6C_001_1_contigs__02188_hypothetical_protein_ma28_3_to_418	8.1e-14	416			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_Fe_6C_001_1_contigs_68	cyc2_reference_genomes_plus4GSB_3	L304_Fe_6C_001_1_contigs__02259_hypothetical_protein_ma27_18_to_245	1.2e-17	228			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_S_6D_001_1_contigs_69	cyc2_reference_genomes_plus4GSB_3	L304_S_6D_001_1_contigs__01790_hypothetical_protein_ma31_9_to_386	2.4e-12	378			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_S_6D_001_1_contigs_69	cyc2_reference_genomes_plus4GSB_3	L304_S_6D_001_1_contigs__01438_hypothetical_protein_ma30_1_to_368	4.1e-17	368			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_S_6D_001_1_contigs_69	cyc2_reference_genomes_plus4GSB_3	L304_S_6D_001_1_contigs__00448_hypothetical_protein_ma29_7_to_413	7.8e-157	407			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_005_71	cyc2_reference_genomes_plus4GSB_3	L442_2011_16_5m_005__02062_hypothetical_protein_ma33_22_to_481	4.6e-29	460			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_005_71	cyc2_reference_genomes_plus4GSB_3	L442_2011_16_5m_005__02494_hypothetical_protein_ma32_18_to_467	3.3e-50	450	gi|493948684|ref|WP_006892594.1|	70.6	Methylobacter tundripaludum	Methylobacter	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_005_71	cyc2_reference_genomes_plus4GSB_3	L442_2011_16_5m_005__02264_hypothetical_protein_ma34_10_to_68	0.001	59			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_007_73	cyc2_reference_genomes_plus4GSB_3	L442_2011_16_5m_007__01101_hypothetical_protein_ma35_8_to_443	4.1e-46	436	gi|518704822|ref|WP_019865919.1|	59.1	Methylovulum miyakonense	Methylovulum	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
CA_L227_2013_22_1_contigs_3	dsrA_4	CA_L227_2013_22_1_contigs__00734_Anaerobic_sulfite_reductase_subunit_C_ma1_175_to_287	8.2e-10	113	gi|501690468|ref|WP_012617801.1|	57.2	Methanosphaerula palustris	Methanosphaerula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
CA_L227_2013_22_1_contigs_3	dsrA_4	CA_L227_2013_22_1_contigs__00734_Anaerobic_sulfite_reductase_subunit_C_ma0_24_to_157	1.2e-11	134	gi|501690468|ref|WP_012617801.1|	57.2	Methanosphaerula palustris	Methanosphaerula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
CA_L227_2013_30_6	dsrA_4	CA_L227_2013_30__02708_Anaerobic_sulfite_reductase_subunit_C_ma2_27_to_149	1.3e-06	123			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_30_6	dsrA_4	CA_L227_2013_30__02708_Anaerobic_sulfite_reductase_subunit_C_ma3_176_to_281	7.3e-10	106			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_30_6	dsrA_4	CA_L227_2013_30__01064_Electron_transport_complex_subunit_RsxB_ma5_16_to_52	0.00036	37			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_30_6	dsrA_4	CA_L227_2013_30__01293_Nitrite_reductase_NAD_P_H_ma4_34_to_152	1e-07	119	gi|851204420|ref|WP_048105974.1|	66.2	Methanosarcina barkeri	Methanosarcina	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
CA_L227_2013_43_8	dsrA_4	CA_L227_2013_43__00384_Electron_transport_complex_subunit_RsxB_ma6_131_to_185	0.00046	55			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_48_9	dsrA_4	CA_L227_2013_48__01873_Nitrite_reductase_NAD_P_H_ma7_26_to_163	1.1e-10	138			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_48_9	dsrA_4	CA_L227_2013_48__00409_Putative_glycyl-radical_enzyme_activating_enzyme_YjjW_ma8_53_to_96	0.00071	44			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_49_10	dsrA_4	CA_L227_2013_49__00597_Nitrite_reductase_NAD_P_H_ma9_282_to_399	2.2e-08	118	gi|503487573|ref|WP_013722234.1|	57.1	Alicycliphilus denitrificans	Alicycliphilus	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
CA_L227_2013_55_contigs_12	dsrA_4	CA_L227_2013_55_contigs__00819_Sulfite_reductase_dissimilatory-type_subunit_alpha_ma10_81_to_413	3.2e-123	333	gi|501500758|ref|WP_012508991.1|	86.6	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2013_55_contigs_12	dsrA_4	CA_L227_2013_55_contigs__01246_Anaerobic_sulfite_reductase_subunit_C_ma13_199_to_289	0.00052	91	gi|501690468|ref|WP_012617801.1|	53.7	Methanosphaerula palustris	Methanosphaerula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
CA_L227_2013_55_contigs_12	dsrA_4	CA_L227_2013_55_contigs__00820_Sulfite_reductase_dissimilatory-type_subunit_beta_ma11_56_to_355	2.7e-17	300	gi|1071378647|ref|WP_069810853.1|	89.7	Chlorobaculum limnaeum	Chlorobaculum	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2013_55_contigs_12	dsrA_4	CA_L227_2013_55_contigs__01246_Anaerobic_sulfite_reductase_subunit_C_ma12_25_to_159	2.6e-12	135	gi|501690468|ref|WP_012617801.1|	53.7	Methanosphaerula palustris	Methanosphaerula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
CA_L227_2014_106_20	dsrA_4	CA_L227_2014_106__00456_Sulfite_reductase_dissimilatory-type_subunit_alpha_ma14_81_to_413	4.4e-123	333	gi|501500758|ref|WP_012508991.1|	85.4	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2014_106_20	dsrA_4	CA_L227_2014_106__00217_Sulfite_reductase_dissimilatory-type_subunit_alpha_ma15_82_to_414	4.7e-123	333	gi|501500758|ref|WP_012508991.1|	85.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2014_106_20	dsrA_4	CA_L227_2014_106__01997_Anaerobic_sulfite_reductase_subunit_C_ma16_24_to_158	2.8e-13	135	gi|501690468|ref|WP_012617801.1|	52.0	Methanosphaerula palustris	Methanosphaerula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
CA_L227_2014_106_20	dsrA_4	CA_L227_2014_106__00457_Sulfite_reductase_dissimilatory-type_subunit_beta_ma20_56_to_355	7e-17	300	gi|499676069|ref|WP_011356803.1|	89.7	Pelodictyon luteolum	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2014_106_20	dsrA_4	CA_L227_2014_106__01997_Anaerobic_sulfite_reductase_subunit_C_ma17_175_to_289	1e-08	115	gi|501690468|ref|WP_012617801.1|	52.0	Methanosphaerula palustris	Methanosphaerula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
CA_L227_2014_106_20	dsrA_4	CA_L227_2014_106__00216_Sulfite_reductase_dissimilatory-type_subunit_beta_ma18_56_to_199	8.9e-08	144	gi|501500757|ref|WP_012508990.1|	91.6	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2014_106_20	dsrA_4	CA_L227_2014_106__00216_Sulfite_reductase_dissimilatory-type_subunit_beta_ma19_210_to_355	2.1e-11	146	gi|501500757|ref|WP_012508990.1|	91.6	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2014_108_21	dsrA_4	CA_L227_2014_108__00503_Ferredoxin-like_protein_FixX_ma21_29_to_79	0.00046	51			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2014_13_22	dsrA_4	CA_L227_2014_13__01407_Nitrite_reductase_NAD_P_H_ma22_592_to_710	8.5e-09	119	gi|503487573|ref|WP_013722234.1|	79.7	Alicycliphilus denitrificans	Alicycliphilus	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
CA_L227_2014_24_23	dsrA_4	CA_L227_2014_24__01261_Sulfite_reductase_dissimilatory-type_subunit_alpha_ma23_56_to_395	2.7e-175	340	gi|1120173427|ref|WP_073042029.1|	64.0	Desulfacinum infernum	Desulfacinum	Syntrophobacteraceae	Syntrophobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
CA_L227_2014_24_23	dsrA_4	CA_L227_2014_24__01262_Sulfite_reductase_dissimilatory-type_subunit_beta_ma24_47_to_335	4.6e-26	289	gi|1120374245|ref|WP_073238251.1|	70.5	Desulfotomaculum putei	Desulfotomaculum	Peptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria
CA_L227_2014_37_24	dsrA_4	CA_L227_2014_37__00122_Nitrite_reductase_NAD_P_H_ma25_605_to_698	2.8e-08	94			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2014_92_31	dsrA_4	CA_L227_2014_92__01228_hypothetical_protein_ma26_8_to_99	3.3e-05	92	gi|501690468|ref|WP_012617801.1|	57.3	Methanosphaerula palustris	Methanosphaerula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
CA_L442_18_35	dsrA_4	CA_L442_18__00448_Sulfite_reductase_ferredoxin_ma27_323_to_445	1.3e-07	123			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_57_39	dsrA_4	CA_L442_57__01207_Nitrite_reductase_NAD_P_H_ma28_604_to_697	8.8e-10	94			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_63_41	dsrA_4	CA_L442_63__01729_Sulfite_reductase_dissimilatory-type_subunit_beta_ma31_207_to_338	3.4e-09	132	gi|951200928|ref|WP_057676685.1|	86.2	Curvibacter sp. PAE-UM	Curvibacter	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
CA_L442_63_41	dsrA_4	CA_L442_63__01730_Sulfite_reductase_dissimilatory-type_subunit_alpha_ma29_57_to_407	9.9e-118	351	gi|951200926|ref|WP_057676684.1|	82.5	Curvibacter sp. PAE-UM	Curvibacter	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
CA_L442_63_41	dsrA_4	CA_L442_63__01729_Sulfite_reductase_dissimilatory-type_subunit_beta_ma30_66_to_200	0.00015	135	gi|951200928|ref|WP_057676685.1|	86.2	Curvibacter sp. PAE-UM	Curvibacter	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
CA_L442_64_1_contigs_42	dsrA_4	CA_L442_64_1_contigs__01705_Anaerobic_sulfite_reductase_subunit_C_ma33_26_to_158	1.3e-11	133	gi|501690468|ref|WP_012617801.1|	54.4	Methanosphaerula palustris	Methanosphaerula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
CA_L442_64_1_contigs_42	dsrA_4	CA_L442_64_1_contigs__01705_Anaerobic_sulfite_reductase_subunit_C_ma34_175_to_290	8.6e-08	116	gi|501690468|ref|WP_012617801.1|	54.4	Methanosphaerula palustris	Methanosphaerula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
CA_L442_64_1_contigs_42	dsrA_4	CA_L442_64_1_contigs__01251_Sulfite_reductase_dissimilatory-type_subunit_alpha_ma32_78_to_410	6.7e-123	333	gi|501500758|ref|WP_012508991.1|	86.8	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_64_1_contigs_42	dsrA_4	CA_L442_64_1_contigs__01252_Sulfite_reductase_dissimilatory-type_subunit_beta_ma35_56_to_355	1.1e-17	300	gi|752833637|ref|WP_041469939.1|	90.3	Chlorobium phaeovibrioides	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_74_46	dsrA_4	CA_L442_74__01537_Anaerobic_sulfite_reductase_subunit_C_ma37_174_to_290	1.9e-07	117	gi|501690468|ref|WP_012617801.1|	51.7	Methanosphaerula palustris	Methanosphaerula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
CA_L442_74_46	dsrA_4	CA_L442_74__01537_Anaerobic_sulfite_reductase_subunit_C_ma36_27_to_158	2.8e-11	132	gi|501690468|ref|WP_012617801.1|	51.7	Methanosphaerula palustris	Methanosphaerula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_001_52	dsrA_4	L227_2013_8m_001__03265_Nitrite_reductase_NAD_P_H_ma38_604_to_697	6.6e-09	94			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2013_8m_005_53	dsrA_4	L227_2013_8m_005__00969_hypothetical_protein_ma41_20_to_155	1.5e-11	136	gi|505097609|ref|WP_015284711.1|	79.4	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_53	dsrA_4	L227_2013_8m_005__01518_Nitrite_reductase_NAD_P_H_ma39_30_to_152	1.8e-11	123	gi|851363887|ref|WP_048198057.1|	83.1	Methanocella arvoryzae	Methanocella	Methanocellaceae	Methanocellales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_53	dsrA_4	L227_2013_8m_005__01709_Anaerobic_sulfite_reductase_subunit_C_ma43_29_to_152	1.3e-06	124	gi|757142343|ref|WP_042696576.1|	50.2	Methanocorpusculum bavaricum	Methanocorpusculum	Methanocorpusculaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_53	dsrA_4	L227_2013_8m_005__00969_hypothetical_protein_ma42_171_to_278	0.00058	108	gi|505097609|ref|WP_015284711.1|	79.4	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_53	dsrA_4	L227_2013_8m_005__01518_Nitrite_reductase_NAD_P_H_ma40_149_to_218	2.1e-05	70	gi|851363887|ref|WP_048198057.1|	83.1	Methanocella arvoryzae	Methanocella	Methanocellaceae	Methanocellales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_53	dsrA_4	L227_2013_8m_005__00614_NAD_P_H-quinone_oxidoreductase_subunit_I_chloroplastic_ma44_171_to_245	0.0005	75			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_006_56	dsrA_4	L227_2014_6m_006__01304_Sulfite_reductase_dissimilatory-type_subunit_beta_ma46_64_to_376	2.8e-16	313	gi|654871423|ref|WP_028323467.1|	89.0	Desulfatirhabdium butyrativorans	Desulfatirhabdium	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
L227_2014_6m_006_56	dsrA_4	L227_2014_6m_006__01303_Sulfite_reductase_dissimilatory-type_subunit_alpha_ma45_69_to_437	2.8e-215	369	gi|654871424|ref|WP_028323468.1|	87.4	Desulfatirhabdium butyrativorans	Desulfatirhabdium	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
L227_2014_8m_009_63	dsrA_4	L227_2014_8m_009__02202_Nitrite_reductase_NAD_P_H_ma47_85_to_150	3.6e-09	66			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_8m_009_63	dsrA_4	L227_2014_8m_009__01563_Anaerobic_sulfite_reductase_subunit_C_ma48_19_to_145	1.1e-06	127	gi|505097609|ref|WP_015284711.1|	64.4	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_009_63	dsrA_4	L227_2014_8m_009__01341_Ferredoxin-2_ma49_9_to_51	0.0001	43			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_S_6D_001_1_contigs_65	dsrA_4	L227_S_6D_001_1_contigs__01817_Anaerobic_sulfite_reductase_subunit_C_ma51_25_to_158	8.4e-13	134	gi|501690468|ref|WP_012617801.1|	54.4	Methanosphaerula palustris	Methanosphaerula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_S_6D_001_1_contigs_65	dsrA_4	L227_S_6D_001_1_contigs__02255_Sulfite_reductase_dissimilatory-type_subunit_beta_ma54_210_to_355	8e-11	146	gi|499676069|ref|WP_011356803.1|	90.5	Pelodictyon luteolum	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_S_6D_001_1_contigs_65	dsrA_4	L227_S_6D_001_1_contigs__02254_Sulfite_reductase_dissimilatory-type_subunit_alpha_ma50_78_to_410	2.9e-124	333	gi|501500758|ref|WP_012508991.1|	87.3	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_S_6D_001_1_contigs_65	dsrA_4	L227_S_6D_001_1_contigs__01817_Anaerobic_sulfite_reductase_subunit_C_ma52_175_to_290	1.3e-07	116	gi|501690468|ref|WP_012617801.1|	54.4	Methanosphaerula palustris	Methanosphaerula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_S_6D_001_1_contigs_65	dsrA_4	L227_S_6D_001_1_contigs__02255_Sulfite_reductase_dissimilatory-type_subunit_beta_ma53_56_to_199	4.6e-08	144	gi|499676069|ref|WP_011356803.1|	90.5	Pelodictyon luteolum	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
